process_name,avg_wait_time,avg_turnaround_time,context_switches
P662,16131434.84592145,16132276.126888217,662
P663,16197843.950226244,16198686.500754148,663
P664,16264881.063253012,16265724.882530121,665
P665,16331778.744360901,16332623.833082708,667
P666,16397874.86036036,16398721.219219219,666
P667,16464671.743628185,16465519.370314842,667
P668,16531765.010479042,16532613.90269461,668
P669,16599182.889387146,16600033.049327355,669
P670,16666954.459701493,16667805.888059702,670
P671,16735505.287630402,16736357.986587184,673
P672,16803279.38095238,16804133.35267857,672
P673,16871292.955423478,16872148.19910847,673
P674,16939885.59940653,16940742.114243325,674
P675,17009016.143703703,17009873.927407406,677
P676,17077381.45266272,17078240.50295858,676
P677,17146346.81240768,17147207.128508125,677
P678,17215724.237463128,17216585.821533922,678
P679,17285209.08689249,17286071.93814433,679
P680,17355390.338235293,17356254.45588235,680
P681,17426072.204111602,17426937.587371513,683
P682,17495889.834310852,17496756.480938416,682
P683,17566285.83601757,17567153.74670571,683
P684,17637191.90497076,17638061.081871346,684
P685,17708264.677372262,17709135.118248176,685
P686,17779928.072886296,17780799.77696793,686
P687,17852106.155749638,17852979.12227074,688
P688,17924003.159883723,17924877.38662791,688
P689,17996500.29317852,17997375.777939044,689
P690,18069351.672463767,18070228.413043477,690
P691,18142562.607814763,18143440.603473227,691
P692,18216314.177745666,18217193.427745666,692
P693,18290468.17171717,18291348.675324675,693
P694,18365034.786743514,18365916.54466859,694
P695,18439945.4647482,18440828.474820144,695
P696,18515551.71264368,18516435.975574713,697
P697,18590894.87374462,18591780.391678624,699
P698,18665680.250716332,18666567.0243553,698
P699,18741062.134477824,18741950.164520744,700
P700,18816000.74,18816890.024285715,700
P701,18891548.31526391,18892438.855920114,701
P702,18967692.552706555,18968584.350427352,703
P703,19043745.874822192,19044638.931721196,703
P704,19120101.329545453,19120995.646306816,704
P705,19196777.523404256,19197673.09929078,705
P706,19274278.127478752,19275174.963172805,708
P707,19350978.19377652,19351876.287128713,708
P708,19427532.06638418,19428431.41525424,708
P709,19504662.17348378,19505562.777150918,709
P710,19582069.4943662,19582971.350704227,710
P711,19659848.092827003,19660751.203938115,711
P712,19738505.417134833,19739409.783707865,712
P713,19817077.23141655,19817982.852734923,713
P714,19896275.81792717,19897182.69467787,714
P715,19976522.443356644,19977430.577622376,718
P716,20054823.52234637,20055732.91340782,716
P717,20133935.857740585,20134846.50348675,718
P718,20213155.856545962,20214067.75487465,721
P719,20290896.18636996,20291809.337969404,719
P720,20369136.065277778,20370050.470833335,720
P721,20447884.49514563,20448800.15672677,723
P722,20525860.731301937,20526777.646814406,722
P723,20604687.48824343,20605605.656984787,725
P724,20682510.57320442,20683429.995856352,724
P725,20760622.48413793,20761543.15862069,725
P726,20839488.307162534,20840410.232782368,726
P727,20918693.962861072,20919617.14167813,729
P728,20997262.574175823,20998187.005494505,729
P729,21075890.68312757,21076816.368998628,730
P730,21154180.65890411,21155107.6,730
P731,21233015.350205198,21233943.54719562,731
P732,21312516.70218579,21313446.157103825,734
P733,21390986.31377899,21391917.02592087,733
P734,21470227.27929155,21471159.2506812,736
P735,21548751.123809524,21549684.353741497,735
P736,21627664.885869566,21628599.375,736
P737,21707013.101763908,21707948.85074627,737
P738,21786950.025745258,21787887.036585364,738
P739,21867127.786197565,21868066.0608931,739
P740,21947954.716216218,21948894.254054055,740
P741,22029301.101214577,22030241.901484482,742
P742,22110293.68463612,22111235.74663073,742
P743,22192154.230148047,22193097.55450875,744
P744,22273739.397849463,22274683.982526883,744
P745,22355889.15033557,22356834.995973155,745
P746,22438468.75469169,22439415.860589813,746
P747,22521428.44712182,22522376.815261044,747
P748,22605117.371657755,22606067.0013369,751
P749,22687381.89586115,22688332.78638184,749
P750,22770222.433333334,22771174.584,750
