no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
231,486641.24675324676,486913.2077922078,230
232,495289.9137931034,495563.1767241379,231
233,504119.2789699571,504393.84120171674,232
234,513168.3333333333,513444.19658119656,234
235,522201.2212765957,522478.3914893617,235
236,531182.4449152543,531460.9152542372,235
237,540319.6371308017,540599.4050632912,237
238,549431.680672269,549712.7521008403,238
239,558517.3054393305,558799.6861924686,238
240,567704.9958333333,567988.6833333333,239
241,577039.8962655602,577324.8921161826,242
242,586262.1198347107,586548.4256198347,241
243,595572.4197530864,595860.0288065843,243
244,604820.762295082,605109.6680327869,243
245,614281.1265306122,614571.3265306122,245
246,623624.1463414634,623915.6341463415,245
247,633145.1740890688,633437.951417004,247
248,642613.6774193548,642907.7379032258,247
249,652242.1365461848,652537.4738955824,249
250,661789.024,662085.64,249
251,671524.9402390438,671822.8366533865,250
252,681370.8134920635,681669.9920634921,251
253,691405.185770751,691705.6442687747,253
254,701368.3228346456,701670.062992126,253
255,711497.3294117647,711800.3568627451,254
256,721746.6015625,722050.91796875,255
257,732192.9688715953,732498.5680933852,256
258,742745.5736434108,743052.449612403,257
259,753468.1312741312,753776.2895752896,258
260,764355.65,764665.0884615384,259
261,775379.3946360153,775690.1111111111,260
262,786565.1030534351,786877.0992366412,261
263,797919.4106463878,798232.6844106464,262
264,809415.5416666666,809730.0909090909,263
265,821069.6075471698,821385.4339622641,264
266,832860.3984962406,833177.5037593985,265
267,844848.2247191011,845166.6067415731,266
268,856977.1902985075,857296.8470149253,267
269,869257.7546468402,869578.6802973978,268
270,881737.7888888889,882059.9814814815,269
271,894333.8560885609,894657.3136531365,270
272,907103.1323529412,907427.8602941176,271
273,920096.424908425,920422.424908425,274
274,932729.0875912409,933056.3540145985,273
275,945660.6836363636,945989.2218181818,274
276,958692.4311594203,959022.2427536232,276
277,971586.6895306859,971917.7689530686,277
278,984668.8633093525,985001.2050359712,282
279,996766.5842293907,997100.1863799283,278
280,1009022.0964285714,1009356.9642857143,279
281,1021468.8327402135,1021804.9715302491,280
282,1034043.7659574468,1034381.1808510638,281
283,1046779.5512367492,1047118.2438162544,282
284,1059742.4964788733,1060082.468309859,283
285,1072810.5754385965,1073151.8280701754,284
286,1086068.5174825175,1086411.0454545454,285
287,1099503.0766550524,1099846.881533101,286
288,1113092.170138889,1113437.25,287
289,1126877.9930795848,1127224.3460207612,288
290,1140839.7931034483,1141187.4206896552,289
291,1154956.024054983,1155304.9312714776,291
292,1169037.3561643835,1169387.5479452056,291
293,1183281.1706484642,1183632.6518771332,293
294,1197462.306122449,1197815.074829932,293
295,1211838.3084745763,1212192.3694915255,294
296,1226391.0236486488,1226746.3783783785,295
297,1241071.2794612795,1241427.9259259258,296
298,1256020.2248322149,1256378.1644295303,297
299,1271103.8428093644,1271463.076923077,299
300,1286081.6366666667,1286442.1633333333,299
301,1301336.2093023255,1301698.0332225913,300
302,1316671.9072847683,1317035.0298013245,301
303,1332212.6567656766,1332577.0759075908,302
