no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
299,38606.53,38660.01666666667,301
300,38845.647840531565,38899.24584717608,301
301,39087.334437086094,39140.90728476821,305
302,39331.30693069307,39384.864686468645,307
303,39564.80263157895,39618.26644736842,307
304,39796.154098360654,39849.72786885246,306
305,40026.35294117647,40080.0,307
306,40258.22475570033,40311.77524429967,309
307,40485.38961038961,40539.03571428572,308
308,40715.32362459547,40768.86084142395,310
309,40946.62903225807,41000.106451612904,311
310,41180.430868167205,41233.88102893891,312
311,41414.131410256414,41467.66025641026,312
312,41650.70926517572,41704.172523961664,313
313,41890.75477707006,41944.26433121019,315
314,42132.76825396826,42186.333333333336,315
315,42377.303797468354,42430.84493670886,318
316,42624.1356466877,42677.766561514196,317
317,42874.27672955975,42927.9213836478,319
318,43127.56112852664,43181.31034482759,319
319,43383.215625,43437.0875,320
320,43643.06542056075,43696.97196261682,323
321,43904.875776397515,43958.739130434784,325
322,44165.9226006192,44219.75541795666,327
323,44420.003086419754,44473.898148148146,324
324,44675.75692307692,44729.79076923077,325
325,44936.63803680982,44990.539877300616,326
326,45198.49235474006,45252.29051987768,328
327,45464.65548780488,45518.58231707317,330
328,45728.68085106383,45782.66565349544,330
329,45995.10303030303,46049.06060606061,331
330,46263.1752265861,46317.244712990934,331
331,46534.864457831325,46588.79518072289,332
332,46808.92792792793,46862.81681681682,334
333,47086.85329341317,47140.748502994014,336
334,47361.10746268657,47415.09552238806,335
335,47639.22321428572,47693.083333333336,336
336,47919.72997032641,47973.6765578635,338
337,48201.34911242603,48255.39053254438,338
338,48485.82005899705,48539.71091445428,339
339,48774.98529411765,48828.91470588235,342
340,49064.34017595308,49118.34897360704,341
341,49355.584795321636,49409.55847953216,344
342,49651.21574344023,49705.30320699709,344
343,49944.52906976744,49998.53779069767,345
344,50237.669565217395,50291.70434782609,346
345,50531.757225433525,50585.846820809245,347
346,50823.93659942363,50877.87896253602,349
347,51115.13505747126,51169.11494252874,350
348,51404.1547277937,51458.240687679085,349
349,51696.317142857144,51750.322857142855,352
350,51989.58974358974,52043.54415954416,354
351,52276.87784090909,52330.826704545456,356
352,52552.86685552408,52606.69121813031,357
353,52817.40960451977,52871.293785310736,354
354,53085.138028169014,53139.04788732394,356
355,53355.54213483146,53409.497191011236,356
356,53627.3025210084,53681.224089635856,359
357,53901.8156424581,53955.81843575419,358
358,54179.896935933146,54233.95264623955,360
359,54461.930555555555,54515.97777777778,361
360,54743.47091412742,54797.459833795016,363
361,55027.839779005524,55081.839779005524,363
362,55312.03305785124,55366.06611570248,363
363,55598.81043956044,55652.895604395606,364
364,55889.42465753425,55943.48767123288,367
365,56182.420765027324,56236.5,367
366,56475.71662125341,56529.68664850136,370
367,56763.698369565216,56817.79076086957,368
368,57053.34146341463,57107.528455284555,370
369,57344.81891891892,57399.05135135135,371
370,57637.80323450135,57692.00269541779,373
371,57933.97580645161,57988.145161290326,376
372,58218.83378016086,58273.05898123325,373
373,58507.66310160428,58561.858288770054,375
374,58798.890666666666,58853.130666666664,375
375,59092.37234042553,59146.47606382979,376
376,59387.77984084881,59441.88328912467,378
377,59686.72751322751,59740.71957671957,383
378,59980.17150395778,60034.14775725594,397
379,60225.826315789476,60279.75,403
380,60413.965879265095,60467.96062992126,381
381,60603.90837696335,60657.793193717276,382
382,60795.54308093995,60849.51174934726,383
383,60989.752604166664,61043.747395833336,386
384,61185.98961038961,61239.8987012987,385
385,61383.784974093265,61437.73056994819,386
386,61585.06976744186,61639.041343669254,388
387,61788.19072164949,61842.24742268041,388
388,61993.886889460155,62047.86118251928,391
389,62200.89487179487,62254.87948717949,391
390,62410.52173913043,62464.43222506394,392
391,62620.948979591834,62674.88265306123,392
392,62833.251908396946,62887.15267175573,395
393,63047.84771573604,63101.817258883246,394
394,63264.15189873418,63317.99746835443,395
395,63483.67171717172,63537.457070707074,397
396,63705.433249370275,63759.317380352644,398
397,63927.738693467334,63981.5351758794,398
398,64152.112781954886,64205.98245614035,400
399,64378.73,64432.605,401
400,64606.86783042394,64660.63591022444,402
401,64837.18905472637,64890.94527363184,403
402,65069.506203473946,65123.369727047146,403
403,65304.85891089109,65358.816831683165,405
404,65541.95802469135,65595.99506172839,406
405,65781.05172413793,65834.9827586207,407
406,66021.28255528255,66075.32678132679,407
407,66264.07843137255,66318.14705882352,410
408,66507.71149144255,66561.85819070904,409
409,66754.48780487805,66808.51707317073,410
410,67002.97810218978,67057.01216545013,412
411,67253.4927184466,67307.51941747573,414
412,67505.27602905569,67559.36561743342,413
413,67760.47826086957,67814.538647343,415
414,68017.6626506024,68071.70361445783,416
415,68275.96634615384,68330.07692307692,416
416,68536.07194244604,68590.0623501199,417
417,68799.71770334928,68853.71531100478,419
418,69063.723150358,69117.59665871122,422
419,69324.79047619048,69378.7119047619,420
420,69587.95249406176,69641.91686460808,422
421,69851.80805687203,69905.85781990521,422
422,70117.66666666667,70171.81560283688,423
423,70386.17452830188,70440.25943396226,425
424,70655.17882352941,70709.18117647059,425
425,70927.53286384976,70981.51877934272,429
426,71199.48946135832,71253.48477751756,429
427,71471.6331775701,71525.65887850468,428
428,71747.0442890443,71801.0442890443,431
429,72022.71860465116,72076.73255813954,430
430,72301.36890951276,72355.40835266821,431
431,72582.79861111111,72636.76851851853,433
432,72865.71593533487,72919.61662817551,436
433,73150.4400921659,73204.4400921659,435
434,73432.31264367816,73486.39540229885,436
435,73716.94036697247,73770.94495412844,437
436,74000.33180778033,74054.40961098399,438
437,74284.91552511415,74338.93150684932,438
438,74571.49430523918,74625.4874715262,440
439,74858.80454545455,74912.81818181818,440
440,75148.23356009071,75202.13151927438,441
441,75440.17647058824,75494.1628959276,442
442,75735.2099322799,75789.08803611738,443
443,76031.66891891892,76085.57657657658,445
444,76330.68764044944,76384.5617977528,447
445,76632.61659192825,76686.54260089686,446
446,76935.82997762863,76989.78523489933,448
447,77241.29241071429,77295.23214285714,449
448,77548.97772828508,77602.90423162584,450
449,77856.52888888889,77910.36666666667,453
450,78163.42572062084,78217.18847006653,456
451,78462.25663716815,78516.03982300885,459
452,78744.26490066225,78798.0463576159,454
453,79028.0462555066,79081.81497797357,457
454,79310.67912087913,79364.53406593407,455
455,79594.31798245614,79648.08552631579,456
456,79879.78993435449,79933.62800875274,458
457,80167.61572052402,80221.41048034934,458
458,80457.84967320261,80511.62309368192,460
459,80749.56304347827,80803.26521739131,462
460,81043.4251626898,81097.04555314533,471
461,81318.82683982684,81372.36363636363,489
462,81539.77753779698,81593.34125269979,467
463,81751.65301724138,81805.14655172414,464
