process_name,avg_wait_time,avg_turnaround_time,context_switches
P245,551020.9591836735,551316.4734693877,246
P246,558549.8699186991,558846.662601626,247
P247,566054.1457489879,566352.2186234818,247
P248,573687.8064516129,573987.1653225806,249
P249,581297.5662650602,581598.2048192772,250
P250,588909.488,589211.404,251
P251,596472.8964143427,596776.0836653387,252
P252,604019.2341269841,604323.6984126985,253
P253,611522.8656126482,611828.6126482213,253
P254,619198.062992126,619505.0866141733,255
P255,626852.9254901961,627161.231372549,255
P256,634645.86328125,634955.4453125,256
P257,642606.7587548639,642917.6108949416,257
P258,650661.8643410853,650973.9883720931,258
P259,658902.0540540541,659215.444015444,260
P260,667101.426923077,667416.0846153846,260
P261,675462.3831417625,675778.3141762452,261
P262,683975.5152671756,684292.713740458,262
P263,692601.752851711,692920.2205323194,263
P264,701383.9848484849,701703.7272727273,264
P265,710313.0113207548,710634.0264150944,266
P266,719268.6240601504,719590.9135338346,268
P267,728025.2808988764,728348.8389513108,268
P268,736678.4253731343,737003.2574626865,268
P269,745511.092936803,745837.2044609665,270
P270,754319.2481481482,754646.637037037,270
P271,763329.9188191881,763658.5904059041,271
P272,772444.4963235294,772774.4448529412,272
P273,781677.6776556777,782008.9084249084,273
P274,791122.7335766423,791455.2445255475,275
P275,800591.3236363636,800925.1090909091,277
P276,809775.0,810110.0615942029,276
P277,819137.7003610109,819474.0324909748,278
P278,828494.3633093525,828831.9604316547,279
P279,837833.0967741936,838171.953405018,279
P280,847328.55,847668.6607142857,280
P281,856942.6370106762,857284.0,281
P282,866760.3794326241,867102.9964539007,283
P283,876512.4310954064,876856.3038869258,283
P284,886482.7288732395,886827.8591549295,286
P285,896240.3894736842,896586.7754385965,285
P286,906124.2832167832,906471.9195804195,287
P287,915988.9303135888,916337.8222996516,288
P288,925876.7326388889,926226.875,290
P289,935552.2906574395,935903.6816608997,289
P290,945362.3172413793,945714.9620689655,290
P291,955315.6735395188,955669.5773195876,291
P292,965457.6335616439,965812.7979452055,292
P293,975787.5733788396,976144.0,294
P294,986052.7585034013,986410.4455782312,294
P295,996515.3254237288,996874.2779661017,295
P296,1007131.7635135135,1007491.9797297297,297
P297,1017698.7441077441,1018060.2188552188,297
P298,1028496.3489932886,1028859.0838926175,299
P299,1039214.0100334449,1039578.0100334449,299
P300,1050103.2333333334,1050468.4966666666,300
P301,1061206.8671096344,1061573.392026578,302
P302,1072306.9834437086,1072674.7682119205,302
P303,1083547.0462046205,1083916.0891089109,304
P304,1094734.5986842106,1095104.9013157894,304
P305,1106140.4721311475,1106512.0360655738,305
P306,1117742.3464052288,1118115.1732026143,307
P307,1129259.9348534201,1129634.0293159608,307
P308,1140977.081168831,1141352.4415584416,308
P309,1152870.779935275,1153247.4077669904,309
P310,1164974.935483871,1165352.8258064517,310
P311,1177267.8585209004,1177647.0160771704,312
P312,1189468.4615384615,1189848.8814102565,312
P313,1201955.8274760384,1202337.5111821087,313
P314,1214540.9108280255,1214923.856687898,314
P315,1227274.0920634922,1227658.2952380953,315
P316,1240331.1962025317,1240716.6518987343,318
P317,1253083.0315457413,1253469.7444794953,319
P318,1265533.9465408805,1265921.9119496855,318
P319,1278379.1661442006,1278768.382445141,322
P320,1290582.7125,1290973.175,321
P321,1302724.1526479751,1303115.8566978194,321
P322,1315154.8167701864,1315547.7608695652,324
P323,1327269.7801857586,1327663.9628482973,323
P324,1339558.5401234569,1339953.9660493827,324
P325,1352090.1107692309,1352486.7846153846,327
P326,1364327.95398773,1364725.8773006136,326
P327,1376783.25382263,1377182.4311926605,328
P328,1389251.405487805,1389651.838414634,329
P329,1401589.1580547113,1401990.8449848024,329
P330,1414149.3,1414552.2454545454,330
P331,1426984.5619335347,1427388.7643504532,332
P332,1439701.7259036144,1440107.1837349397,332
P333,1452622.3183183183,1453029.036036036,333
P334,1465747.4700598803,1466155.4431137724,335
P335,1478828.7014925373,1479237.9343283582,335
P336,1492102.9791666667,1492513.4761904762,336
P337,1505603.4569732938,1506015.2166172108,338
P338,1519024.5355029586,1519437.5621301776,338
P339,1532655.4188790561,1533069.7109144542,340
P340,1546304.1264705881,1546719.6823529413,340
P341,1560088.8328445747,1560505.651026393,341
P342,1574059.923976608,1574478.00877193,342
P343,1588249.2886297377,1588668.635568513,343
P344,1602720.5232558139,1603141.1337209302,347
P345,1617109.8811594204,1617531.7536231885,352
P346,1629608.1184971097,1630031.2514450867,347
P347,1642098.8530259365,1642523.2449567723,348
P348,1654529.5545977012,1654955.2068965517,348
P349,1667158.2636103153,1667585.1747851004,349
P350,1680031.78,1680459.9485714287,351
P351,1692791.4330484332,1693220.8603988604,351
P352,1705853.5653409092,1706284.2471590908,353
P353,1718872.2577903683,1719304.195467422,354
P354,1731834.2005649717,1732267.395480226,354
P355,1745076.4507042253,1745510.8985915494,357
P356,1758013.2865168538,1758448.9831460675,357
P357,1770973.243697479,1771410.1848739495,358
P358,1783967.2681564246,1784405.4525139665,359
P359,1796829.8635097493,1797269.286908078,359
P360,1809889.911111111,1810330.572222222,360
P361,1823190.3296398893,1823632.2271468143,362
P362,1836793.7044198895,1837236.8397790056,363
P363,1850390.91184573,1850835.2892561983,364
P364,1863775.7472527472,1864221.370879121,364
P365,1877411.619178082,1877858.4904109589,365
P366,1891282.0737704919,1891730.1912568307,366
P367,1905324.7329700273,1905774.098092643,368
P368,1919298.0407608696,1919748.652173913,368
P369,1933470.6151761517,1933922.4688346884,369
P370,1947939.6351351351,1948392.727027027,372
P371,1962078.525606469,1962532.8517520216,372
P372,1976140.0913978494,1976595.6478494625,372
P373,1990528.0750670242,1990984.8632707775,375
P374,2004631.4064171123,2005089.4224598932,374
P375,2018880.4186666666,2019339.6666666667,375
P376,2033407.2021276595,2033867.6835106383,377
P377,2047893.1352785146,2048354.848806366,378
P378,2062323.992063492,2062786.9338624338,378
P379,2076961.857519789,2077426.023746702,379
P380,2091892.5157894737,2092357.9105263157,381
P381,2106820.002624672,2107286.622047244,384
P382,2121250.7356020943,2121718.57591623,384
P383,2135404.2114882506,2135873.27154047,383
P384,2149813.4791666665,2150283.7604166665,386
P385,2163899.34025974,2164370.8441558443,386
P386,2177990.4378238344,2178463.1632124353,386
P387,2192301.5452196384,2192775.488372093,388
P388,2206526.8582474226,2207002.0231958763,388
P389,2220999.6349614398,2221476.0205655526,389
P390,2235634.066666667,2236111.671794872,390
P391,2250575.8158567776,2251054.639386189,392
P392,2265505.089285714,2265985.1326530613,393
P393,2280327.900763359,2280809.1679389314,393
P394,2295335.9822335024,2295818.4720812184,394
P395,2310678.427848101,2311162.1443037973,396
P396,2326067.0732323234,2326552.017676768,399
P397,2340809.561712846,2341295.7355163726,397
P398,2355774.3743718592,2356261.781407035,398
P399,2371010.117794486,2371498.761904762,399
P400,2386442.7425,2386932.62,400
P401,2402099.5211970075,2402590.6284289276,401
P402,2417923.378109453,2418415.7114427863,402
P403,2433946.58808933,2434440.146401985,403
P404,2450282.618811881,2450777.400990099,405
P405,2466552.612345679,2467048.6197530865,405
P406,2483023.236453202,2483520.4655172415,406
P407,2499738.5036855037,2500236.9533169535,407
P408,2516656.205882353,2517155.8774509802,408
P409,2533840.488997555,2534341.381418093,410
P410,2550984.5902439025,2551486.704878049,411
P411,2568063.425790754,2568566.7639902676,412
P412,2585144.1626213593,2585648.7281553396,412
P413,2602448.2154963682,2602954.0072639226,413
P414,2619992.2874396136,2620499.301932367,415
P415,2637466.086746988,2637974.3204819276,416
P416,2654918.560096154,2655428.0096153845,416
P417,2672656.4724220624,2673167.139088729,419
P418,2690044.2679425837,2690556.150717703,418
P419,2707747.1264916467,2708260.224343675,421
P420,2725148.8904761905,2725663.2047619047,420
P421,2742747.6128266035,2743263.1401425176,422
P422,2760302.5308056874,2760819.267772512,422
P423,2778095.037825059,2778612.9881796692,423
P424,2796156.379716981,2796675.544811321,424
P425,2814401.2494117646,2814921.625882353,425
P426,2832871.882629108,2833393.4741784036,426
P427,2851632.3583138175,2852155.1662763464,428
P428,2870323.85046729,2870847.8761682245,428
P429,2889189.400932401,2889714.6456876458,429
P430,2908318.7255813954,2908845.1906976746,430
