no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
749,2346.3650793650795,2395.4126984126983,65
749,2450.078125,2498.890625,68
749,2538.4615384615386,2587.4307692307693,65
749,2627.1666666666665,2676.757575757576,66
749,2724.2388059701493,2774.373134328358,68
749,2819.426470588235,2869.294117647059,68
749,2923.0289855072465,2972.4347826086955,70
749,3026.942857142857,3076.785714285714,71
749,3130.478873239437,3180.830985915493,71
749,3242.75,3293.0833333333335,74
749,3356.068493150685,3406.3972602739727,75
749,3457.9324324324325,3507.6486486486488,77
749,3543.6,3593.213333333333,77
749,3620.342105263158,3669.8026315789475,77
749,3697.87012987013,3747.753246753247,78
749,3774.7820512820513,3825.0897435897436,78
749,3856.7974683544303,3907.4050632911394,81
749,3937.2,3987.4625,80
749,4020.4691358024693,4070.1975308641977,82
749,4102.5,4152.5609756097565,82
749,4190.481927710844,4240.024096385542,83
749,4283.119047619048,4332.3452380952385,85
749,4377.729411764706,4426.917647058824,86
749,4476.918604651163,4525.674418604651,92
749,4552.137931034483,4601.425287356322,88
749,4628.454545454545,4677.772727272727,89
749,4708.988764044944,4758.056179775281,91
749,4789.955555555555,4838.811111111111,94
749,4853.340659340659,4902.538461538462,91
749,4923.032608695652,4972.173913043478,93
749,4997.268817204301,5046.236559139785,94
749,5073.287234042553,5121.776595744681,96
749,5143.642105263158,5192.0,96
749,5214.145833333333,5262.46875,96
749,5287.546391752578,5336.01030927835,97
749,5368.683673469388,5416.816326530612,98
749,5451.313131313132,5499.878787878788,99
749,5541.65,5590.65,100
749,5637.3267326732675,5686.465346534654,103
749,5733.14705882353,5782.019607843137,103
749,5830.242718446602,5879.446601941748,103
749,5934.221153846154,5983.086538461538,104
749,6043.342857142857,6092.038095238096,108
749,6146.518867924528,6195.358490566037,109
749,6235.859813084112,6285.028037383177,107
749,6333.527777777777,6382.87962962963,109
749,6431.54128440367,6480.724770642202,110
749,6534.454545454545,6583.572727272727,111
749,6639.828828828829,6688.666666666667,115
749,6730.803571428572,6779.330357142857,116
749,6810.938053097345,6859.8938053097345,113
749,6896.561403508772,6945.228070175439,114
749,6984.626086956522,7033.121739130434,115
749,7079.0344827586205,7127.431034482759,117
749,7176.777777777777,7225.25641025641,117
749,7279.432203389831,7327.745762711865,118
749,7385.151260504202,7433.109243697479,119
749,7495.641666666666,7543.708333333333,120
749,7609.793388429752,7658.074380165289,121
749,7731.172131147541,7779.852459016393,122
749,7856.495934959349,7904.951219512195,123
749,7988.524193548387,8036.862903225807,127
749,8113.56,8161.944,126
749,8242.920634920634,8291.087301587302,127
749,8372.71653543307,8421.181102362205,127
749,8507.8515625,8556.4296875,129
749,8648.32558139535,8696.906976744185,130
749,8790.761538461538,8839.146153846154,134
749,8921.541984732825,8969.824427480917,135
749,9042.575757575758,9090.871212121212,132
749,9166.586466165414,9214.563909774437,135
749,9284.05223880597,9331.977611940298,135
749,9403.651851851851,9451.925925925925,135
749,9529.14705882353,9577.213235294117,136
749,9656.284671532847,9704.547445255474,138
749,9786.384057971014,9834.376811594202,138
749,9920.41726618705,9968.194244604316,140
749,10055.35,10103.057142857142,141
749,10191.893617021276,10239.496453900709,143
749,10329.366197183099,10376.81690140845,151
749,10434.832167832168,10482.32867132867,145
749,10534.791666666666,10582.263888888889,145
749,10637.068965517241,10684.31724137931,147
749,10733.938356164384,10781.013698630137,147
749,10832.714285714286,10879.585034013606,157
749,10902.864864864865,10950.033783783783,148
749,10975.677852348994,11023.06711409396,150
749,11050.906666666666,11098.16,150
749,11128.41059602649,11175.423841059603,151
749,11209.203947368422,11256.368421052632,153
749,11292.169934640522,11339.307189542484,154
749,11377.14935064935,11424.27922077922,154
749,11464.690322580645,11511.529032258064,155
749,11554.48076923077,11601.038461538461,156
749,11647.84076433121,11694.388535031847,158
749,11738.594936708861,11785.101265822785,160
749,11828.471698113208,11875.018867924528,160
749,11916.0875,11962.40625,160
749,12007.447204968945,12053.944099378881,161
749,12103.314814814816,12149.765432098766,164
749,12197.63190184049,12243.852760736196,165
749,12293.682926829268,12339.707317073171,171
749,12374.521212121212,12420.581818181818,168
749,12447.168674698794,12493.253012048193,167
749,12521.251497005987,12567.562874251496,167
749,12597.25,12643.39880952381,168
749,12680.92899408284,12727.325443786982,171
749,12765.358823529412,12811.79411764706,172
749,12852.198830409357,12898.877192982456,172
749,12939.552325581395,12986.18023255814,173
749,13024.554913294798,13070.965317919075,174
749,13110.718390804597,13157.097701149425,175
749,13199.897142857142,13246.52,175
749,13290.869318181818,13337.289772727272,177
749,13384.401129943502,13430.638418079096,177
749,13480.926966292134,13527.196629213484,179
749,13580.541899441341,13626.636871508379,181
749,13680.277777777777,13726.522222222222,181
749,13780.204419889502,13826.552486187846,182
749,13881.296703296703,13927.939560439561,182
749,13986.22950819672,14033.158469945356,184
749,14090.407608695652,14137.092391304348,184
749,14198.416216216216,14244.918918918918,185
749,14308.779569892473,14355.376344086022,187
749,14421.433155080214,14468.197860962568,187
749,14536.398936170213,14583.43085106383,188
749,14656.37037037037,14703.486772486773,190
749,14778.231578947369,14825.27894736842,194
749,14899.774869109948,14946.837696335078,192
749,15023.59375,15070.71875,192
749,15151.647668393782,15198.637305699482,194
749,15280.757731958764,15328.0,194
749,15414.441025641026,15461.620512820513,195
749,15550.489795918367,15597.438775510203,196
749,15690.847715736041,15738.040609137055,198
749,15828.222222222223,15875.217171717171,198
749,15969.78391959799,16016.683417085427,199
749,16114.295,16161.24,201
749,16262.686567164179,16309.621890547263,203
