no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
749,4063959.476091476,4064560.3264033264,481
749,4088375.5331950206,4088977.609958506,482
749,4112966.2422360247,4113569.5486542443,483
749,4137863.8161157025,4138468.355371901,484
749,4163045.9670103095,4163651.7381443297,486
749,4188200.7880658437,4188807.7880658437,487
749,4213351.170431212,4213959.402464066,487
749,4238724.4897540985,4239333.9549180325,488
749,4264345.830265849,4264956.525562372,489
749,4290296.4387755105,4290908.367346939,491
749,4316271.898167006,4316885.059063137,491
749,4342496.967479675,4343111.361788617,493
749,4368666.498985801,4369282.125760649,493
749,4395051.989878543,4395668.850202429,494
749,4421841.6161616165,4422459.709090909,497
749,4448282.818548387,4448902.14717742,497
749,4474652.350100604,4475272.913480885,497
749,4501320.02811245,4501941.829317269,499
749,4527875.094188376,4528498.134268537,499
749,4554795.08,4555419.358,500
749,4582070.888223553,4582696.40518962,502
749,4609207.539840638,4609834.2988047805,502
749,4636710.399602385,4637338.399602385,504
749,4664170.253968254,4664799.498015873,505
749,4691641.489108911,4692271.978217822,507
749,4718723.717391305,4719355.45256917,507
749,4745786.739644971,4746419.719921105,508
749,4772835.576771653,4773469.801181102,509
749,4799811.416502947,4800446.882121808,509
749,4827088.854901961,4827725.564705882,510
749,4854605.205479452,4855243.160469667,512
749,4882131.0390625,4882770.23828125,512
749,4909949.395711501,4910589.838206627,513
749,4938016.53307393,4938658.221789883,514
749,4966445.902912621,4967088.834951457,517
749,4994455.209302326,4995099.385658915,516
749,5022786.288201161,5023431.711798839,518
749,5051070.6698841695,5051717.33976834,519
749,5079318.911368015,5079966.824662813,520
749,5107604.25576923,5108253.409615384,522
749,5135451.310940499,5136101.706333973,521
749,5163566.599616858,5164218.235632184,522
749,5192010.017208413,5192662.896749522,524
749,5220385.849236641,5221039.969465649,524
749,5249053.169523809,5249708.531428572,525
749,5277965.6977186315,5278622.3022813685,526
749,5307310.519924099,5307968.370018975,527
749,5336846.115530303,5337505.208333333,528
749,5366624.224952741,5367284.559546314,529
749,5396897.747169811,5397559.32264151,531
749,5426924.670433145,5427587.487758946,531
749,5457360.152255639,5458024.208646617,533
749,5487897.508442776,5488562.803001876,534
749,5518213.389513109,5518879.925093633,534
749,5548858.25046729,5549526.029906542,535
749,5579860.72761194,5580529.751865672,537
749,5610841.990689013,5611512.25698324,537
749,5642069.609665427,5642741.118959107,539
749,5673234.684601113,5673907.437847867,539
749,5704790.112962963,5705464.107407408,541
749,5736226.77818854,5736902.012939001,541
749,5768038.824723247,5768715.298892989,544
749,5799493.791896869,5800171.508287293,544
749,5830883.119485294,5831562.077205882,545
749,5862214.264220184,5862894.462385321,546
749,5893569.723443223,5894251.159340659,547
749,5924838.837294333,5925521.508226691,548
749,5956087.7919708025,5956771.700729927,548
749,5987773.043715847,5988458.193078324,552
749,6018522.38,6019208.7690909095,550
749,6049859.337568058,6050546.963702359,553
749,6080542.7463768115,6081231.612318841,552
749,6111528.902350814,6112219.007233273,554
749,6142582.1931407945,6143273.539711191,555
749,6173546.666666667,6174239.257657657,555
749,6204832.517985611,6205526.356115108,557
749,6236050.901256733,6236745.989228007,558
749,6267148.90860215,6267845.247311828,558
749,6298710.282647585,6299407.874776387,560
749,6330156.689285714,6330855.5375,560
749,6361855.914438503,6362556.016042781,561
749,6393988.323843417,6394689.676156583,562
749,6426375.5293072825,6427078.134991119,564
749,6458715.790780142,6459419.647163121,564
749,6491483.040707964,6492188.145132744,566
749,6524102.2597173145,6524808.613074205,566
749,6557132.107583774,6557839.710758378,568
749,6590072.522887324,6590781.376760564,568
749,6623335.970123023,6624046.077328647,569
749,6656978.970175439,6657690.329824561,570
749,6690864.129597198,6691576.744308231,571
749,6725058.568181818,6725772.435314685,572
749,6759749.6945898775,6760464.815008726,574
749,6794182.445993031,6794898.820557491,574
749,6828940.540869566,6829658.168695652,575
749,6864284.098958333,6865002.982638889,577
749,6899303.2218370885,6900023.3639514735,577
749,6934708.970588235,6935430.373702422,578
749,6970643.098445596,6971365.7616580315,580
749,7006224.962068966,7006948.887931035,580
749,7042307.800344234,7043032.9896729775,581
749,7078801.575601375,7079528.029209622,583
749,7114995.137221269,7115722.854202402,583
749,7151778.414383561,7152507.397260274,584
749,7188790.184615385,7189520.432478633,587
749,7225291.670648464,7226023.180887372,587
749,7262008.708688245,7262741.478705281,589
749,7298036.329931973,7298770.3622448975,589
749,7333936.998302207,7334672.293718167,589
749,7370385.703389831,7371122.259322034,593
749,7405987.087986464,7406724.906937394,592
749,7441524.890202703,7442263.972972973,592
749,7477434.9848229345,7478175.333895447,594
749,7513224.444444444,7513966.062289562,594
749,7549400.297478992,7550143.183193278,595
749,7585892.191275168,7586636.347315436,596
749,7622837.366834171,7623582.790619765,598
749,7659476.06187291,7660222.752508361,598
749,7696674.050083472,7697422.005008347,599
749,7734162.623333333,7734911.841666667,601
749,7771448.886855241,7772199.366056573,601
749,7809275.709302326,7810027.451827243,602
749,7847328.517412935,7848081.524046434,604
749,7885311.043046358,7886065.314569537,605
749,7923378.8859504135,7924134.421487603,606
749,7961197.2920792075,7961954.094059406,606
749,7999287.779242175,8000045.845140033,607
749,8038033.177631579,8038792.506578947,611
749,8075724.1034482755,8076484.697865353,609
749,8113776.139344262,8114538.001639344,610
749,8152274.82487725,8153037.952536825,612
749,8190626.738562091,8191391.130718954,612
749,8229399.848287113,8230165.502446982,613
749,8268560.0765472315,8269326.993485342,616
749,8307068.393495935,8307836.575609756,615
749,8346153.375,8346922.823051948,617
749,8385085.19611021,8385855.910858995,617
749,8424262.344660195,8425034.326860841,618
749,8463948.946688207,8464722.193861065,619
749,8503914.745161291,8504689.256451612,621
749,8543698.417069243,8544474.194847021,621
749,8583993.979099678,8584771.024115756,622
749,8624576.638844302,8625354.95024077,623
749,8665534.487179488,8666314.065705128,624
749,8706792.968,8707573.8128,625
749,8748551.776357828,8749333.884984026,628
749,8789718.038277512,8790501.409888357,627
749,8831224.394904459,8832009.031847134,628
749,8873211.645468999,8873997.548489666,629
749,8915542.312698413,8916329.482539682,630
749,8958103.031695722,8958891.467511887,631
749,9001201.148734177,9001990.848101266,633
749,9044160.184834123,9044951.145339653,634
749,9087046.97791798,9087839.200315457,634
749,9130495.932283465,9131289.414173229,635
749,9173962.246855346,9174756.98899371,636
749,9218017.306122448,9218813.310832025,637
749,9262539.532915361,9263336.802507836,640
749,9306295.885758998,9307094.41940532,639
749,9350779.5625,9351579.3625,642
749,9394512.347893916,9395313.414976599,641
749,9438526.345794393,9439328.680685358,642
749,9483216.219284603,9484019.819595646,643
749,9528066.67857143,9528871.546583852,645
749,9572746.73488372,9573552.869767442,645
749,9618148.049535604,9618955.450464396,648
749,9662791.517774343,9663600.183925811,647
749,9707843.211419754,9708653.143518519,648
749,9753499.958397534,9754311.155624038,650
749,9798824.132307691,9799636.593846153,650
749,9844667.895545315,9845481.620583717,651
749,9890933.236196319,9891748.22392638,654
749,9936517.388973966,9937333.637059724,653
